City_ID,Name,Year,Month,Month created (num),County,Acres burned,Duration (days),Lat,Lon
0, Bridge Fire,2017,October,10,Shasta,37.0,70.0,40.774,-122.309
1,Pala Fire,2009,May,5,San Diego,122.0,1.0,1.0,1.0
2,River Fire,2013,February,2,Inyo,407.0,4.0,36.602575,-118.01651
3,Fawnskin Fire,2013,April,4,San Bernardino,30.0,2.0,34.288877,-116.941311
4,Gold Fire,2013,April,4,Madera,274.0,1.0,37.116295,-119.635004
5,Panther Fire,2013,May,5,Tehama,6896.0,8.0,40.190062,-121.595555
6,Silverado Fire,2013,April,4,Napa,75.0,1.0,38.441792,-122.350844
7,Yellow Fire,2013,May,5,Sonoma,125.0,2.0,38.638828,-122.655616
8,Summit Fire,2013,May,5,Riverside,2956.0,3.0,34.288877,-116.941311
9,Tres Pinos Fire,2013,May,5,San Benito,354.0,0.0,37.160346,-120.937494
10,306 Fire,2013,May,5,Glenn,217.0,4.0,39.514139,-122.560862
11,Lytle Fire,2013,May,5,San Bernardino,75.0,2.0,34.1834,-117.4408
12,Gorgonio Fire,2013,May,5,Riverside,650.0,1.0,33.894055,-116.855019
13,54 Fire,2013,May,5,Riverside,40.0,1.0,33.655638,-116.161201
14,Lake Fire,2013,May,5,Los Angeles,712.0,1.0,34.49149,-118.610044
15,Lilly 2 Fire,2013,May,5,Madera,91.0,1.0,37.1927,-119.7917
16,Cottontail Fire,2013,May,5,San Luis Obispo,35.0,0.0,35.49864,-120.91375
17,Cherry Fire,2013,May,5,Riverside,25.0,0.0,33.96201,-116.907213
18,Water Fire,2013,May,5,Riverside,90.0,0.0,33.9582,-116.6534
19,Shelton Fire,2013,May,5,San Joaquin,303.0,0.0,38.04993,-120.90325
20,Border Fire,2013,May,5,San Diego,100.0,1.0,32.564465,-116.900368
21,San Felipe Fire,2013,May,5,San Diego,2650.0,3.0,33.12111,-116.52579
22,Homestead Fire,2013,May,5,San Luis Obispo,50.0,0.0,35.5123,-120.6368
23,Smiley Fire,2013,May,5,Riverside,124.0,0.0,33.963591,-117.187934
24,General Fire,2013,May,5,San Diego,2500.0,5.0,33.04458,-116.5209
25,White Fire,2013,May,5,Santa Barbara,1984.0,3.0,34.55048,-119.82429
26,Magic Fire,2013,May,5,Los Angeles,149.0,1.0,34.419284,-118.58688
27,Olive Fire,2013,May,5,Santa Barbara,170.0,1.0,34.611824,-120.074655
28,Branch Fire,2013,June,6,San Luis Obispo,500.0,2.0,35.15832,-120.05131
29,Murphy Fire,2013,June,6,Tuolumne,100.0,0.0,37.91529,-120.33313
30,Lone Fire,2013,June,6,Butte,298.0,0.0,39.434183,-121.576804
31,Hathaway Fire,2013,June,6,Riverside,0.0,0.0,33.99647,-116.84137
32,152 Fire,2013,June,6,Merced,124.0,1.0,37.03776,-121.006939
33,Lake Fire,2013,June,6,Lake,30.0,1.0,38.99233,-122.703193
34,Powerhouse Fire,2013,May,5,Los Angeles,30274.0,9.0,34.585595,-118.423176
35,Vasco Fire,2013,June,6,Alameda,240.0,0.0,37.775057,-121.737213
36,Viper Fire,2013,June,6,Riverside,42.0,0.0,33.96936,-117.1265
37,Roadrunner Fire,2013,June,6,Amador,96.0,1.0,38.27783,-120.966016
38,Revis Fire,2013,June,6,Madera,75.0,2.0,37.169379,-119.75636
39,Clinton Fire,2013,June,6,Fresno,108.0,0.0,36.772425,-119.628389
40,Carstens Fire,2013,June,6,Mariposa,1708.0,10.0,37.58202,-119.91071
41,PFE Fire,2013,June,6,Placer,237.0,0.0,38.729297,-121.380862
42,Michelle Fire,2013,June,6,Fresno,35.0,0.0,36.763367,-119.558244
43,Palmyrita Fire,2013,June,6,Riverside,40.0,1.0,34.001745,-117.302057
44,Rolling Fire,2013,June,6,Madera,480.0,2.0,37.015575,-119.78106
45,California Fire,2013,June,6,Solano,124.0,0.0,38.08744,-122.13802
46,Sierra Fire,2013,June,6,Fresno,46.0,2.0,37.03087,-119.463757
47,George Fire,2013,June,6,Fresno,150.0,0.0,36.7218,-119.2248
48,Mount Fire,2013,June,6,Lake,25.0,0.0,38.98058,-122.81796
49,Mills Fire,2013,June,6,San Bernardino,534.0,3.0,34.071556,-117.048397
50,Concord Fire,2013,July,7,Contra Costa,274.0,0.0,39.90465,-121.74367
51,Freeman Fire,2013,June,6,Monterey,105.0,0.0,36.1531,-120.8973
52,Kirker Fire,2013,July,7,Contra Costa,492.0,0.0,37.96866,-121.91453
53,Fox Fire (formally 3-7 Fire),2013,July,7,Modoc,502.0,2.0,41.2415,-121.035
54,Vina Fire,2013,July,7,Tehama,200.0,0.0,40.012398,-122.079871
55,Grant Fire,2013,July,7,Alameda,50.0,0.0,37.7393,-121.5869
56,Fallon Fire,2013,July,7,Alameda,38.0,0.0,37.74241,-121.86216
57,Chariot Fire,2013,July,7,San Diego,7055.0,9.0,32.95435,-116.47381
58,Adelaida Fire,2013,July,7,San Luis Obispo,85.0,0.0,35.62743,-120.83417
59,McGanney Fire,2013,July,7,Yuba,73.0,0.0,39.206,-121.31634
60,Fiddler Fire,2013,July,7,Shasta,43.0,0.0,40.373,-122.7338
61,Kyburz Fire,2013,July,7,El Dorado,572.0,3.0,38.774,-120.298
62,Uvas Fire,2013,July,7,Santa Clara,50.0,0.0,37.1438,-121.7804
63,Diablo Fire,2013,July,7,Stanislaus,150.0,1.0,37.436,-121.1955
64,Mountain Fire,2013,July,7,Riverside,27531.0,15.0,33.7095,-116.72885
65,Orleans Complex,2013,August,8,Humboldt,0.0,0.0,41.333,-123.376
66,Silverwood Fire,2013,July,7,San Bernardino,75.0,1.0,34.316,-117.352
67,Flume Fire,2013,July,7,San Diego,25.0,0.0,32.612773,-116.707335
68,Aspen Fire,2013,July,7,Fresno,22992.0,64.0,37.279,-119.318
69,Salmon River Complex,2013,July,7,Siskiyou,14754.0,31.0,41.32,-123.176
70,Branch Fire,2013,August,8,Butte,92.0,3.0,39.6612,-121.50354
71,Redlands Fire,2013,July,7,Riverside,150.0,1.0,33.990128,-117.164997
72,Relay Fire,2013,August,8,Riverside,60.0,0.0,33.91027,-116.99895
73,Water Fire,2013,July,7,Kern,612.0,2.0,34.90327,-118.93388
74,Pratt Fire,2013,July,7,Mendocino,45.0,0.0,38.980846,-123.067671
75,Rancho Fire,2013,July,7,Kern,500.0,3.0,34.882,-118.9194
76,Paskenta Fire,2013,July,7,Tehama,195.0,0.0,39.961309,-122.330879
77,Lakeville Fire,2013,July,7,Sonoma,158.0,0.0,38.17693,-122.51253
78,Heacock Fire,2013,July,7,Riverside,40.0,1.0,33.9634,-117.2508
79,Gilman Fire,2013,July,7,Riverside,15.0,0.0,33.94528,-117.09306
80,Chuckwagon Fire,2013,July,7,Calaveras,31.0,1.0,37.965364,-120.696362
81,Power Fire,2013,August,8,Tuolumne,1070.0,9.0,38.25108,-120.02778
82,Falls Fire,2013,August,8,Riverside,1383.0,4.0,33.62236,-117.40288
83,Tram Fire,2013,August,8,Riverside,60.0,2.0,38.838,-116.61
84,Indian Fire,2013,August,8,Lake,38.0,0.0,39.1591,-122.5906
85,Silver Fire,2013,August,8,Riverside,20292.0,5.0,33.86157,-116.90427
86,Corral Complex,2013,August,8,Humboldt,12503.0,2.0,41.035,-123.488
87,Cottonwood Fire,2013,August,8,Siskiyou,50.0,0.0,41.923323,-122.578393
88,Union Fire,2013,August,8,El Dorado,116.0,0.0,38.682378,-120.839075
89,Sharp Fire,2013,August,8,San Bernardino,243.0,5.0,34.35,-117.62
90,Cloverdale Fire,2013,August,8,Shasta,27.0,0.0,40.473356,-122.48259
91,Swedes Fire,2013,August,8,Butte,2264.0,6.0,39.446268,-121.38236
92,American Fire,2013,August,8,Placer,27440.0,20.0,39.12,-120.65
93,Coyote Fire,2013,August,8,Lassen,97.0,3.0,40.88886,-120.958126
94,Pierce Fire,2013,August,8,Riverside,40.0,0.0,33.570291,-116.10815
95,Double Fire,2013,August,8,Lake,70.0,2.0,39.013682,-122.491894
96,Bridges Fire,2013,August,8,Calaveras,46.0,2.0,38.06231,-120.45233
97,Cleghorn Fire,2013,August,8,San Bernardino,110.0,1.0,34.287,-117.451
98,Clover Fire,2013,September,9,Shasta,8073.0,6.0,40.498332,-122.535496
99,Plumas Lightning Complex (Hough),2013,August,8,Plumas,513.0,7.0,40.00842,-120.764666
100,Shirley Fire,2013,August,8,Kern,794.0,6.0,35.707,-118.588
101,Burney Lightning Series (Warner Fire),2013,August,8,Shasta,196.0,4.0,40.5445,-121.3754
102,Sierra Fire,2013,September,9,San Bernardino,200.0,6.0,34.2,-117.417
103,Deer Fire,2013,August,8,Tehama,11429.0,6.0,40.04263,-121.85397
104,Gobblers Fire,2013,August,8,San Bernardino,413.0,0.0,34.302,-117.598
105,Fish Fire,2013,August,8,Tulare,2060.0,31.0,36.208,-118.444
106,Empire Fire,2013,August,8,El Dorado,38.0,0.0,38.89555,-120.84716
107,Little Fire,2013,August,8,San Bernardino,97.0,6.0,33.642,-116.706
108,Chestnut Fire,2013,September,9,San Mateo,41.0,0.0,37.667295,-122.427285
109,Morgan Fire,2013,September,9,Contra Costa,3111.0,6.0,37.90757,-121.882582
110,Angora Fire,2013,September,9,Tulare,134.0,16.0,36.258,-118.459
111,Liveoak Fire,2013,September,9,San Bernardino,73.0,1.0,34.003151,-117.106075
112,Madre Fire,2013,September,9,Los Angeles,268.0,5.0,34.149,-117.908
113,Davis Creek Complex,2013,September,9,Modoc,97.0,19.0,41.73325,-120.375
114,Tyler Fire,2013,August,8,Nevada,52.0,0.0,39.333401,-121.107022
115,Centerville Fire,2013,August,8,Butte,80.0,1.0,39.731878,-121.713938
116,Rail Fire,2013,September,9,Modoc,68.0,2.0,41.569,-120.959
117,Rim Fire,2013,August,8,Tuolumne,257314.0,20.0,37.857,-120.086
118,Lyon Fire,2013,September,9,San Diego,263.0,3.0,32.710918,-116.746023
119,Lakeshore Fire,2013,September,9,Lake,30.0,0.0,38.9777,-122.683
120,Creek Fire,2013,September,9,San Luis Obispo,94.0,0.0,35.4393,-120.8358
121,Highland Fire,2013,September,9,Mendocino,98.0,1.0,38.9252,-122.966
122,Putah Fire,2013,October,10,Napa,376.0,1.0,38.628,-122.289
123,Crane Fire,2013,October,10,Sonoma,159.0,1.0,38.34599,-122.6503
124,DeLuz Fire,2013,October,10,San Diego,2236.0,4.0,33.341,-117.3092
125,Summit Fire,2013,October,10,Butte,305.0,1.0,39.439,-121.497
126,Baker Fire,2013,October,10,Orange,40.0,3.0,33.7655,-117.6649
127,Capay Fire,2013,November,11,Yolo,163.0,0.0,38.67479,-122.08725
128,Dersch Fire,2013,November,11,Shasta,33.0,0.0,40.483662,-122.140914
129,Toro Fire,2013,November,11,San Luis Obispo,51.0,1.0,35.457978,-120.751555
130,Cantwell Fire,2013,November,11,Lake,120.0,2.0,38.882214,-122.567525
131,Silverado Fire,2013,November,11,Napa,190.0,2.0,38.382,-122.311
132,Wheeler Fire,2013,November,11,Ventura,64.0,1.0,34.384,-119.13249
133,Retek Fire,2013,November,11,Mendocino,82.0,0.0,39.0442,-123.1478
134,McCabe Fire,2013,November,11,Sonoma,3505.0,5.0,38.8167,-122.8498
135,Bruner Fire,2013,November,11,Lake,50.0,1.0,39.0448,-122.7656
136,Dam Fire,2013,November,11,Lake,23.0,1.0,38.9289,-122.5818
137,Grant Fire,2013,December,12,Santa Clara,40.0,0.0,37.342186,-121.717706
138,Campbell Fire,2014,January,1,Tehama,865.0,8.0,40.134597,-121.790183
139,Colby Fire,2014,January,1,Los Angeles,1952.0,11.0,34.1703,-117.8816
140,Red Fire,2014,January,1,Humboldt,333.0,4.0,40.884415,-123.773779
141,Lake Fire,2014,January,1,Fresno,106.0,1.0,36.8266,-119.3415
142,Gun Fire,2014,March,3,San Diego,125.0,3.0,32.81,-116.49
143,Encinal Fire,2014,March,3,Monterey,400.0,2.0,36.6313,-121.4819
144,Van Buren Fire,2014,March,3,Riverside,57.0,1.0,33.5982,-116.1985
145,Bridges Fire,2014,April,4,Inyo,113.0,2.0,37.399,-118.352
146,Etiwanda Fire,2014,April,4,San Bernardino,2143.0,5.0,34.169346,-117.547374
147,Jacumba Fire,2014,May,5,San Diego,29.0,1.0,32.665,-116.222
148,Bernardo Fire,2014,May,5,San Diego,1548.0,4.0,33.003,-117.133
149,San Lucas Fire,2014,April,4,Monterey,75.0,1.0,36.103,-121.117
150,Miguelito Fire,2014,May,5,Santa Barbara,632.0,6.0,34.609,-120.454
151,Tomahawk Fire,2014,May,5,San Diego,5367.0,5.0,33.3529,-117.284889
152,San Mateo Fire,2014,May,5,San Diego,1457.0,4.0,33.417572,-117.550567
153,Highway Fire,2014,May,5,San Diego,380.0,1.0,33.312,-117.162
154,Fiddler Fire,2014,May,5,Shasta,50.0,1.0,40.39,-122.721
155,Cocos Fire,2014,May,5,San Diego,1995.0,8.0,33.1137,-117.1599
156,Poinsettia Fire,2014,May,5,San Diego,600.0,3.0,33.1109,-117.279
157,Indian Fire,2014,May,5,Lake,175.0,1.0,39.1647,-122.5983
158,59 Fire,2014,June,6,Tuolumne,402.0,1.0,37.76617,-120.45087
159,Hetch Hetchy Fire,2014,June,6,Tuolumne,269.0,1.0,37.787,-120.452
160,Hall Fire,2014,June,6,Fresno,25.0,2.0,36.742747,-119.241493
161,Morgan Fire,2014,June,6,Fresno,40.0,2.0,36.991825,-119.525506
162,Norman Fire,2014,June,6,Solano,70.0,1.0,121.999,38.453
163,Haigh Fire,2014,June,6,Mariposa,130.0,3.0,37.7103,-120.197
164,Shirley Fire,2014,June,6,Kern,3895.0,7.0,35.70683,-118.555527
165,Tehama Fire,2014,June,6,Tehama,225.0,0.0,40.009827,-122.345078
166,Reed Fire,2014,June,6,Calaveras,120.0,1.0,120.679019,38.178241
167,Oak Fire,2014,June,6,Calaveras,85.0,2.0,38.058,-120.66
168,Bible Fire,2014,July,7,El Dorado,30.0,0.0,38.608336,-120.703238
169,Bully Fire,2014,July,7,Shasta,12661.0,15.0,40.4314,-122.750788
170,Monticello Fire,2014,July,7,Yolo,6488.0,8.0,38.512,-122.104
171,Gulch Fire,2014,July,7,Modoc,1469.0,4.0,41.489,-120.904
172,Modoc Lightning Complex,2014,July,7,Modoc,1651.0,2.0,41.89,-120.79
173,West Fire,2014,July,7,Trinity,15.0,2.0,40.41,-123.24
174,Banner Fire,2014,July,7,San Diego,217.0,3.0,33.078948,-116.576454
175,Marsh Fire,2014,July,7,Contra Costa,80.0,1.0,37.5359,-121.5118
176,Cassel Fire,2014,July,7,Shasta,75.0,3.0,40.5719,-121.3415
177,Interlake Fire,2014,July,7,San Luis Obispo,47.0,1.0,35.8218,-121.0226
178,Hutto Fire,2014,July,7,Nevada,38.0,1.0,39.1871,-121.2687
179,Dry Fire,2014,July,7,Shasta,143.0,1.0,40.6569,-122.2215
180,Nicolls Fire ,2014,July,7,Kern,1680.0,10.0,35.642,-118.15
181,Wildlife Fire,2014,July,7,Butte,72.0,2.0,39.4664,-121.6129
182,Bald Fire,2014,July,7,Shasta,39736.0,16.0,40.901,-121.368
183,Day Fire,2014,July,7,Modoc,13153.0,14.0,41.1336,-121.2144
184,Oregon Gulch Fire (part of the Beaver Complex),2014,July,7,Siskiyou,35302.0,19.0,42.048,-122.345
185,Eiler Fire,2014,July,7,Shasta,32416.0,25.0,40.72,-121.562
186,Coffee Fire,2014,July,7,Shasta,6258.0,107.0,41.141,-122.805
187,Little Deer Fire,2014,July,7,Siskiyou,5503.0,18.0,41.682,-122.127
188,Leopard Fire,2014,August,8,Shasta,25.0,0.0,40.0,29.24
189,Pines Fire,2014,August,8,Madera,10.0,108.0,37.0,18.4
190,Junction Fire,2014,August,8,Madera,612.0,7.0,37.3433,-119.6581
191,Little Fire,2014,August,8,Modoc,101.0,1.0,41.507,-121.266
192,Happy Camp Complex,2014,August,8,Siskiyou,0.0,3.0,41.796,-123.374
193,Border Fire,2014,August,8,San Diego,20.0,1.0,32.59154,-116.89516
194,Shoemaker Fire,2014,August,8,Los Angeles,190.0,120.0,34.235,-117.771
195,Tecolote Fire,2014,August,8,Los Angeles,274.0,117.0,34.267,-117.867
196,Boca Fire,2014,August,8,Nevada,84.0,1.0,39.3918,-120.0805
197,Way Fire,2014,August,8,Kern,4045.0,9.0,35.7206,-118.4747
198,Oregon Fire,2014,August,8,Trinity,461.0,4.0,40.7412,-122.946
199,Gulch Fire,2014,September,9,Shasta,1375.0,6.0,40.7101,-122.171
200,Jackson Fire,2014,September,9,Tuolumne,70.0,1.0,37.8316,-120.3434
201,Bald Hill 3 Fire,2014,September,9,Humboldt,210.0,3.0,41.134,-123.753
202,Stage Coach Fire,2014,September,9,Napa,27.0,4.0,38.695961,-122.384054
203,Dog Rock Fire,2014,October,10,Mariposa,311.0,5.0,37.0,40.34
204,King Fire,2014,September,9,El Dorado,97717.0,26.0,38.805437,-120.629714
205,Stephens Fire,2015,February,2,Siskiyou,200.0,6.0,41.485,-121.851
206,Silverado Fire,2014,September,9,Orange,968.0,10.0,33.748,-117.601
207,Dog Bar Fire,2014,September,9,Nevada,247.0,5.0,39.113682,-120.999508
208,Courtney Fire,2014,September,9,Madera,320.0,8.0,37.311915,-119.604124
209,Boles Fire,2014,September,9,Siskiyou,516.0,26.0,41.42384,-122.37432
210,Bane Fire,2014,October,10,San Bernardino,48.0,1.0,33.93869,-117.70643
211,Irene Fire,2014,September,9,El Dorado,94.0,3.0,38.59,-120.028
212,Cascade Fire,2014,September,9,El Dorado,20.0,0.0,38.9195001,-120.1140659
213,Otay Fire,2015,June,6,San Diego,80.0,0.0,32.6449163,-116.9454387
214,Ward Fire,2015,April,4,Plumas,137.0,5.0,40.050833333333,-120.70166666667
215,Highway Fire,2015,April,4,Riverside,1049.0,6.0,33.884313,-117.642759
216,Forebay Fire,2015,May,5,Merced,692.0,0.0,37.08312,-121.06963
217,Bald Fire,2015,June,6,Humboldt,20.0,1.0,41.1513,-123.8292
218,Saddle Fire ,2015,June,6,Trinity,1542.0,19.0,40.924,-123.168
219,Pass Fire,2015,June,6,Kern,67.0,0.0,35.77937,-120.19482
220,Chiles Fire,2015,June,6,Napa,38.0,1.0,38.5287,-122.3415
221,North Fire,2015,June,6,Amador,60.0,1.0,38.260777,-121.135426
222,Fork Fire,2015,June,6,Tehama,55.0,0.0,40.0133,-122.552
223,Wildcat Fire,2015,June,6,San Diego,171.0,2.0,32.9421,-116.8534
224,Lake Fire,2015,June,6,San Bernardino,31359.0,45.0,34.160277777778,-116.89277777778
225,Cook Fire,2015,June,6,Yuba,158.0,4.0,39.2688,-121.26471
226,Corrine Fire,2015,June,6,Madera,920.0,7.0,37.165767,-119.523943
227,Red Fire,2015,June,6,Madera,135.0,2.0,37.072561,-119.6958
228,Dixie Fire,2015,June,6,Lassen,60.0,1.0,40.875667,-121.033667
229,Washington Fire,2015,June,6,Alpine,0.0,3.0,38.598056,-119.751944
230,Calgrove Fire ,2015,June,6,Los Angeles,415.0,2.0,34.361007,-118.535793
231,Sterling Fire,2015,June,6,San Bernardino,100.0,4.0,34.165974,-117.243878
232,Pleasure Fire,2015,June,6,Napa,19.0,1.0,38.519132,-122.181878
233,Covelo Fire,2015,June,6,Mendocino,35.0,1.0,39.7806004,-123.248214
234,Black Fire,2015,July,7,Tehama,170.0,0.0,39.8448,-122.3638
235,Soda Fire,2015,July,7,Mendocino,23.0,1.0,39.0263,-123.303
236,Sky Fire,2015,July,7,Solano,150.0,2.0,38.4113,-122.0789
237,Ascot Fire,2015,July,7,Solano,40.0,0.0,38.1029,-122.1578
238,Keswick Fire,2015,July,7,Shasta,18.0,1.0,40.5953,-122.4397
239,Mill 2 Fire,2015,July,7,San Bernardino,54.0,9.0,34.0783472,-117.0487863
240,Deer Fire,2015,July,7,San Luis Obispo,95.0,5.0,35.7183,-121.0157
241,Spider Fire,2015,July,7,Riverside,21.0,0.0,33.986204,-117.43942
242,241 Fire,2015,July,7,Orange,214.0,2.0,33.7626,-117.7274
243,Cooley Fire,2015,July,7,Siskiyou,181.0,1.0,41.8048,-122.5029
244,Lake Fire,2015,July,7,San Diego,25.0,1.0,33.21407,-116.73472
245,North Fire,2015,July,7,San Bernardino,4250.0,4.0,34.339,-117.478
246,Pines Fire ,2015,July,7,Los Angeles,200.0,18.0,34.367,-117.683
247,Betabel Fire,2015,July,7,San Benito,25.0,0.0,36.8727,-121.5681
248,Triple Fire,2015,July,7,Tulare,430.0,5.0,36.085212,-118.824235
249,Dorris Fire,2015,July,7,Siskiyou,24.0,1.0,41.999341,-121.891226
250,Wragg Fire,2015,July,7,Napa,8051.0,14.0,38.4994,-122.1145
251,Creek Fire,2016,October,10,Napa,65.0,2.0,38.40958,-122.43172
252,Baxter Fire,2015,July,7,Placer,26.0,0.0,38.9361,-121.1548
253,Kyburz Fire,2015,July,7,El Dorado,75.0,6.0,38.776,-120.404
254,3-11 Fire,2015,July,7,Modoc,116.0,3.0,41.29226,-121.172117
255,3-12 Fire,2015,July,7,Modoc,77.0,2.0,40.856422,-121.101623
256,Cutca Fire,2015,July,7,San Diego,167.0,2.0,33.383889,-116.868611
257,Park Fire,2015,July,7,San Diego,25.0,1.0,32.682547,-116.51684
258,Lowell Fire,2015,July,7,Nevada,2304.0,18.0,39.192088,-120.882313
259,Queen Fire,2015,July,7,Humboldt,158.0,8.0,41.295667,-123.784067
260,Willow Fire,2015,July,7,Madera,5702.0,19.0,37.279722,-119.50014
261,Mark Fire,2015,August,8,Calaveras,114.0,5.0,38.052,-120.5577
262,Sullivan Fire,2015,July,7,Stanislaus,40.0,0.0,37.24523,-121.20324
263,Buck Fire,2015,July,7,Humboldt,16.0,3.0,40.1093,-123.774
264,Cabin Fire,2015,July,7,Tulare,6980.0,48.0,36.24,-118.54
265,Swedes Fire,2015,July,7,Butte,400.0,5.0,39.43963,-121.38794
266,Rocky Fire,2015,July,7,Lake,69636.0,16.0,38.8863538,-122.4762475
267,Mallard Fire,2015,July,7,Shasta,75.0,2.0,40.509552,-122.199227
268,China Fire,2015,July,7,Shasta,212.0,3.0,40.415108,-122.439939
269,Big Creek Fire,2015,July,7,Tuolumne,204.0,6.0,37.823,-120.15644
270,Tulloch Fire,2015,August,8,Tuolumne,112.0,1.0,37.83618,-120.61691
271,Vasco Fire,2015,July,7,Contra Costa,195.0,0.0,37.81629,-121.68113
272,Sprig Fire,2015,July,7,Shasta,90.0,1.0,40.49865,-122.20109
273,Advance Fire,2015,July,7,Tulare,86.0,6.0,36.49845,-118.9009
274,Mendocino Lightning Fires,2015,July,7,Mendocino,50.0,4.0,39.43301,-123.36316
275,Anza Fire,2015,August,8,Riverside,500.0,5.0,33.5736,-116.5387
276,Frog Fire,2015,July,7,Modoc,4863.0,1.0,41.399,-121.392
277,Fern Fire,2015,August,8,Shasta,75.0,2.0,40.67868,-121.93244
278,White Fire,2015,August,8,Santa Barbara,52.0,2.0,34.9522,-120.2903
279,Francis Fire,2015,August,8,Yuba,30.0,2.0,39.33303,-121.18735
280,Point Fire,2015,August,8,Shasta,59.0,1.0,40.3929,-122.40546
281,Dodge Fire,2015,August,8,Lassen,10570.0,1.0,40.938,-120.105
282,De Luz Fire,2015,August,8,San Diego,55.0,1.0,33.4115972,-117.2886249
283,36 Fire,2015,August,8,Tehama,110.0,1.0,40.3506868,-121.7786799
284,Cuesta Fire,2015,August,8,San Luis Obispo,2446.0,12.0,35.3477,-120.6269
285,Horse Fire,2015,August,8,Humboldt,146.0,11.0,40.1058823,-124.0720419
286,Tesla Fire,2015,August,8,Alameda,2850.0,3.0,37.3845,-121.3732
287,Grade Fire,2015,August,8,Lake,22.0,1.0,38.831478,-122.53428
288,Peterson Fire,2015,August,8,Lake,215.0,5.0,38.925764,-122.879272
289,Summit Fire,2015,August,8,San Bernardino,55.0,19.0,34.23,-116.883
290,Democrat Fire,2015,August,8,Trinity,128.0,4.0,40.724898,-122.96174
291,Elk Fire,2015,September,9,Lake,673.0,6.0,55.23,-122.0
292,Olive Fire,2015,September,9,Butte,72.0,1.0,26.42,-121.0
293,Kramer Fire ,2015,August,8,Lassen,30.0,1.0,41.12362,-121.194256
294,Oak Fire,2015,September,9,Tuolumne,108.0,7.0,38.04684,-120.30188
295,Browns Fire,2015,September,9,Trinity,35.0,2.0,40.0,41.46
296,Center Fire,2015,September,9,Lassen,40.0,1.0,40.400196,-120.553075
297,Creek Fire,2015,September,9,Fresno,170.0,2.0,40.400196,-120.553075
298,Butte Fire,2015,September,9,Butte,70868.0,36.0,38.32974,-120.70418
299,Lumpkin Fire,2015,September,9,Butte,1040.0,6.0,39.5218,-121.3363
300,Walker Fire,2015,September,9,Shasta,109.0,2.0,40.47512,-122.52541
301,Munjar Fire,2015,October,10,Butte,104.0,0.0,39.8707,-121.8938
302,Rough Fire ,2015,July,7,Fresno,151623.0,101.0,36.874,-118.905
303,Taglio Fire,2016,April,4,Merced,30.0,0.0,37.2171,-121.08036
304,Potrero Fire,2015,November,11,Ventura,50.0,0.0,34.15,-118.879444
305,Cienega Fire,2015,October,10,San Benito,690.0,4.0,36.70854,-121.32734
306,Gibraltar Fire,2015,October,10,Santa Barbara,21.0,11.0,34.4828,-119.63216
307,McCourtney Fire,2015,September,9,Nevada,30.0,1.0,39.081,-121.194
308,Tassajara Fire,2015,September,9,Monterey,1086.0,8.0,36.3699644,-121.589554
309,Laureles Fire,2015,September,9,Monterey,95.0,2.0,36.5696373,-121.7556029
310,Gorman Fire,2016,April,4,Los Angeles,0.0,0.0,34.6888731,-118.7892593
311,Tulloch Fire,2016,May,5,Tuolumne,85.0,2.0,37.927613,-120.528836
312,Metz Fire,2016,May,5,Monterey,3876.0,3.0,36.38123,-121.20059
313,Wheatland Fire,2016,May,5,Los Angeles,156.0,2.0,34.276,-118.354
314,DeWolf Fire,2016,May,5,Fresno,278.0,0.0,36.88286,-119.654
315,Coe Fire,2016,June,6,Stanislaus,120.0,2.0,37.17072,-121.42238
316,Dunstone Fire,2016,May,5,Butte,91.0,0.0,39.33035,-121.78973
317,70 Fire,2016,May,5,Butte,30.0,0.0,39.624017,-121.595093
318,Shedd Fire,2016,May,5,San Luis Obispo,150.0,0.0,35.61961,-120.39993
319,Bryson Fire,2016,May,5,Monterey,25.0,0.0,35.8378273,-121.0381507
320,Avocado Fire,2016,May,5,Fresno,132.0,2.0,36.78769,-119.38248
321,Athens Fire,2016,May,5,Placer,169.0,2.0,38.8390117,-121.3090268
322,Pala Fire,2016,May,5,San Diego,70.0,7.0,33.41639,-117.08829
323,Chimney Fire,2016,June,6,Tulare,0.0,18.0,35.84883,-118.08591
324,Coal Fire,2016,June,6,Butte,112.0,0.0,39.595,-121.6008
325,Frazier Fire,2016,June,6,San Luis Obispo,86.0,2.0,35.70821,-120.82266
326,Campo Fire,2016,June,6,Calaveras,33.0,3.0,38.22017,-120.8678
327,Paskenta Fire,2016,June,6,Tehama,43.0,0.0,39.93965,-122.40142
328,Moore Fire,2016,June,6,Placer,88.0,0.0,38.86804,-121.37704
329,Aukum Fire,2016,June,6,El Dorado,25.0,1.0,38.64107,-120.6955
330,Hidden Fire,2016,June,6,San Benito,30.0,0.0,36.80296,-121.40304
331,Clay Fire,2016,June,6,Sacramento,32.0,0.0,38.3131,-121.06452
332,Temecula Fire,2016,June,6,Riverside,139.0,3.0,33.476894,-117.140883
333,Coleman Fire,2016,June,6,Monterey,2520.0,16.0,36.01542,-121.25029
334,Soda Fire,2016,June,6,San Luis Obispo,0.0,15.0,35.01382,-119.58206
335,Keswick Fire,2016,June,6,Shasta,24.0,1.0,40.61388,-122.46777
336,Camanche Fire,2016,June,6,Amador,210.0,4.0,38.26874,-120.90265
337,Border Fire,2016,June,6,San Diego,7609.0,11.0,32.60729,-116.63028
338,Arroyo Fire,2016,June,6,Monterey,70.0,2.0,36.2833,-121.3306
